data,orario,ora,min,sec,PV3_RTD_0_SUD,PV3_RTD_1_EST,PV3_RTD_2_centro,PV3_RTD_3,PV3_max_RTD,PV4_RTD_0,PV4_RTD_1,PV4_RTD_2,PV4_RTD_3,PV4_max_RTD,PV5_RTD_0,PV5_RTD_1,PV5_RTD_2,PV5_RTD_3,PV6_RTD_0,PV6_RTD_1,PV6_RTD_2,PV6_RTD_3,PV6_max_RTD,PV1_RTD_0_SUD,PV1_RTD_1_EST,PV1_RTD_2_centro,PV1_RTD_3,PV2_RTD_0_SUD,PV_RTD_1_EST,PV2_RTD_2_centro,PV2_RTD_3,PV2_max_RTD,ET,after_Sav_data
04/08/2023,00:41:05,0.000000,41.000000,5.000000,22.018282,22.145623,22.018971,1254.963860,1254.963860,-242.027870,23.277368,23.159205,23.713660,23.713660,24.452365,-242.027870,23.767387,25.776697,24.084853,23.505719,24.437617,23.557096,24.437617,22.634307,22.251149,22.171350,1255.530602,22.081925,22.003287,21.951111,1255.375790,1255.375790,4.530191,0.001000
04/08/2023,00:41:09,0.000000,41.000000,9.000000,22.012455,22.139335,22.016977,1254.963860,1254.963860,1255.184393,23.281205,23.158898,23.710437,1255.184393,24.452826,-242.027870,23.766620,25.777004,24.086848,23.499429,24.437617,23.555714,24.437617,22.633693,22.250075,22.168128,-242.027870,22.077630,22.000373,21.950038,1255.375790,1255.375790,4.307332,0.000000
04/08/2023,00:41:13,0.000000,41.000000,13.000000,22.009694,22.138721,22.016057,1254.963860,1254.963860,1255.184393,23.285041,23.157824,23.707674,1255.184393,24.449448,-242.027870,23.766620,25.779461,24.086694,23.495133,24.435315,23.558631,24.435315,22.631392,22.249001,22.167515,-242.027870,22.071955,21.996539,21.946970,1255.375790,1255.375790,4.378285,0.000000
04/08/2023,00:41:18,0.000000,41.000000,18.000000,22.009234,22.136728,22.012990,1254.963860,1254.963860,-242.027870,23.285194,23.155982,23.706139,23.706139,24.449909,-242.027870,23.769843,25.779000,24.088228,23.492985,24.437464,23.555868,24.437464,22.630165,22.248081,22.167208,-242.027870,22.069808,21.998073,21.943749,-242.027870,22.069808,4.491217,0.000000
04/08/2023,00:41:22,0.000000,41.000000,22.000000,22.009388,22.135501,22.011917,-242.027870,22.135501,1255.184393,23.280284,23.154447,23.707674,1255.184393,24.450370,-242.027870,23.771684,25.781764,24.090377,23.485774,24.437771,23.550188,24.437771,22.628017,22.247313,22.173804,-242.027870,22.071495,22.000833,21.941448,1255.375790,1255.375790,4.332314,0.000000
04/08/2023,00:41:26,0.000000,41.000000,26.000000,22.010154,22.133967,22.010230,-242.027870,22.133967,1255.184393,23.272919,23.152452,23.707060,1255.184393,24.446685,-242.027870,23.768308,25.783300,24.090377,23.484546,24.437617,23.547578,24.437617,22.627863,22.244091,22.176565,1255.530602,22.073182,22.003901,21.941448,-242.027870,22.073182,4.377288,0.000000
04/08/2023,00:41:31,0.000000,41.000000,31.000000,22.009081,22.130133,22.007162,1254.963860,1254.963860,1255.184393,23.267088,23.151685,23.705525,1255.184393,24.442386,-242.027870,23.765392,25.786064,24.089916,23.486848,24.438845,23.544968,24.438845,22.627096,22.243171,22.173804,1255.530602,22.075483,22.002367,21.942982,1255.375790,1255.375790,4.591156,0.000998
04/08/2023,00:41:35,0.000000,41.000000,35.000000,22.005094,22.126452,22.006089,-242.027870,22.126452,1255.184393,23.266627,23.149383,23.701381,1255.184393,24.439316,-242.027870,23.763090,25.783146,24.089303,23.485467,24.438998,23.546043,24.438998,22.626329,22.242557,22.170122,1255.530602,22.076097,21.999453,21.942215,1255.375790,1255.375790,4.333313,0.000999
04/08/2023,00:41:40,0.000000,41.000000,40.000000,22.000340,22.125225,22.003328,-242.027870,22.125225,-242.027870,23.268315,23.147388,23.703069,23.703069,24.438548,-242.027870,23.761862,25.779307,24.088996,23.494826,24.439766,23.544354,24.439766,22.624949,22.241637,22.166901,-242.027870,22.073642,21.997766,21.942368,1255.375790,1255.375790,4.355301,0.001000
04/08/2023,00:41:44,0.000000,41.000000,44.000000,21.996813,22.124918,22.000875,-242.027870,22.124918,1255.184393,23.269850,23.148769,23.705986,1255.184393,24.437474,-242.027870,23.760788,25.772551,24.088689,23.500963,24.442528,23.543587,24.442528,22.624181,22.241330,22.159385,-242.027870,22.070728,21.997612,21.940835,1255.375790,1255.375790,4.325347,0.000998
04/08/2023,00:41:49,0.000000,41.000000,49.000000,21.994973,22.125225,21.999955,1254.963860,1254.963860,-242.027870,23.272612,23.146774,23.705218,23.705218,24.437320,-242.027870,23.758946,25.770401,24.089916,23.506793,24.443449,23.543740,24.443449,22.621420,22.239489,22.154629,1255.530602,22.065513,22.001600,21.935926,1255.375790,1255.375790,4.407268,0.000999
04/08/2023,00:41:53,0.000000,41.000000,53.000000,21.989759,22.124458,21.998574,-242.027870,22.124458,1255.184393,23.279517,23.145239,23.708134,1255.184393,24.435785,-242.027870,23.759253,25.769633,24.090377,23.510322,24.446212,23.545889,24.446212,22.620193,22.238108,22.151715,1255.530602,22.057844,22.004668,21.931938,1255.375790,1255.375790,4.525195,0.001000
04/08/2023,00:41:57,0.000000,41.000000,57.000000,21.986692,22.123691,22.000108,1254.963860,1254.963860,1255.184393,23.279977,23.143858,23.706139,1255.184393,24.436706,-242.027870,23.755723,25.768098,24.091144,23.505412,24.446365,23.545275,24.446365,22.619119,22.237187,22.152788,1255.530602,22.049255,22.003441,21.928871,-242.027870,22.049255,4.444245,0.000000
04/08/2023,00:42:02,0.000000,42.000000,2.000000,21.987305,22.124305,22.000415,1254.963860,1254.963860,1255.184393,23.279517,23.141556,23.700153,1255.184393,24.435171,-242.027870,23.755723,25.767637,24.090530,23.509248,24.446826,23.544661,24.446826,22.618659,22.238108,22.155396,1255.530602,22.043580,22.003594,21.926877,1255.375790,1255.375790,4.308328,0.001001
04/08/2023,00:42:06,0.000000,42.000000,6.000000,21.992826,22.125071,22.001795,-242.027870,22.125071,1255.184393,23.275987,23.138947,23.696316,1255.184393,24.433482,-242.027870,23.753574,25.768558,24.089303,23.502804,24.447900,23.544815,24.447900,22.616511,22.237187,22.153402,-242.027870,22.042813,22.008349,21.925650,1255.375790,1255.375790,4.360298,0.001001
04/08/2023,00:42:11,0.000000,42.000000,11.000000,21.999420,22.125225,22.002255,1254.963860,1254.963860,1255.184393,23.270463,23.139714,23.692939,1255.184393,24.431640,-242.027870,23.752346,25.764719,24.088689,23.495133,24.444677,23.548039,24.444677,22.615744,22.238568,22.152482,-242.027870,22.047107,22.010036,21.926263,1255.375790,1255.375790,4.529193,0.000000
04/08/2023,00:42:15,0.000000,42.000000,15.000000,22.004020,22.123998,22.001335,-242.027870,22.123998,-242.027870,23.267088,23.138487,23.689102,23.689102,24.432714,-242.027870,23.750812,25.761341,24.087461,23.490990,24.441454,23.544661,24.441454,22.615437,22.239028,22.154322,-242.027870,22.053396,22.010649,21.925956,1255.375790,1255.375790,4.626130,0.000000
04/08/2023,00:42:20,0.000000,42.000000,20.000000,22.004327,22.122771,22.001028,-242.027870,22.122771,1255.184393,23.264479,23.134803,23.686799,1255.184393,24.429797,-242.027870,23.749277,25.760113,24.085620,23.481171,24.439305,23.541898,24.439305,22.613749,22.239795,22.156777,1255.530602,22.058151,22.009116,21.925956,1255.375790,1255.375790,4.311327,0.001000
04/08/2023,00:42:24,0.000000,42.000000,24.000000,22.005401,22.126298,22.000721,1254.963860,1254.963860,1255.184393,23.261257,23.132041,23.682348,1255.184393,24.428876,-242.027870,23.746975,25.756581,24.084086,23.474420,24.435622,23.539595,24.435622,22.614363,22.238261,22.159538,-242.027870,22.058151,22.006508,21.925190,1255.375790,1255.375790,4.381286,0.000000
04/08/2023,00:42:28,0.000000,42.000000,28.000000,22.003407,22.122924,22.000261,1254.963860,1254.963860,1255.184393,23.256347,23.130506,23.679432,1255.184393,24.426727,-242.027870,23.742217,25.754124,24.081017,23.473807,24.433166,23.537292,24.433166,22.612982,22.239489,22.160765,-242.027870,22.055850,22.001754,21.922429,-242.027870,22.055850,4.366293,0.000000
04/08/2023,00:42:33,0.000000,42.000000,33.000000,22.000953,22.122157,22.000721,-242.027870,22.122157,1255.184393,23.258495,23.129278,23.679739,1255.184393,24.424271,-242.027870,23.740068,25.751974,24.079789,23.478409,24.432552,23.538674,24.432552,22.613442,22.237647,22.159385,1255.530602,22.051249,21.997306,21.919821,1255.375790,1255.375790,4.356300,0.000999
04/08/2023,00:42:37,0.000000,42.000000,37.000000,21.995740,22.119550,21.998268,1254.963860,1254.963860,1255.184393,23.263865,23.127283,23.680967,1255.184393,24.423656,-242.027870,23.740222,25.748903,24.076721,23.484853,24.435622,23.536985,24.435622,22.612829,22.237187,22.157084,-242.027870,22.046647,21.992551,21.915680,-242.027870,22.046647,4.636127,0.000999
04/08/2023,00:42:42,0.000000,42.000000,42.000000,21.992213,22.117250,21.992287,1254.963860,1254.963860,1255.184393,23.266781,23.124674,23.685418,1255.184393,24.422275,-242.027870,23.740068,25.746907,24.075186,23.481785,24.435775,23.536371,24.435775,22.612675,22.237034,22.151101,1255.530602,22.043733,21.987796,21.912919,1255.375790,1255.375790,4.346306,0.000999
04/08/2023,00:42:46,0.000000,42.000000,46.000000,21.987765,22.116176,21.990446,1254.963860,1254.963860,1255.184393,23.264633,23.124061,23.683883,1255.184393,24.422428,-242.027870,23.739761,25.745525,24.074419,23.479483,24.433934,23.535604,24.433934,22.611141,22.234886,22.147419,-242.027870,22.041893,21.984115,21.907704,1255.375790,1255.375790,4.298461,0.001000
04/08/2023,00:42:50,0.000000,42.000000,50.000000,21.983165,22.117863,21.989680,1254.963860,1254.963860,1255.184393,23.266167,23.123600,23.683269,1255.184393,24.422428,-242.027870,23.738226,25.744143,24.071504,23.474881,24.432552,23.539135,24.432552,22.611601,22.233505,22.142511,-242.027870,22.038058,21.984882,21.904330,-242.027870,22.038058,4.342307,0.000000
04/08/2023,00:42:55,0.000000,42.000000,55.000000,21.981172,22.120317,21.989526,1254.963860,1254.963860,1255.184393,23.267241,23.122986,23.681887,1255.184393,24.424271,-242.027870,23.738687,25.739382,24.070430,23.473653,24.428562,23.543587,24.428562,22.611601,22.233505,22.139443,1255.530602,22.036524,21.987183,21.901415,1255.375790,1255.375790,4.350468,0.000000
04/08/2023,00:42:59,0.000000,42.000000,59.000000,21.982398,22.121237,21.993667,-242.027870,22.121237,1255.184393,23.270310,23.122372,23.679585,1255.184393,24.425652,-242.027870,23.738687,25.735543,24.067975,23.472886,24.425646,23.544661,24.425646,22.608840,22.232738,22.138215,1255.530602,22.038058,21.988410,21.899422,1255.375790,1255.375790,4.616139,0.000000
04/08/2023,00:43:04,0.000000,43.000000,4.000000,21.984545,22.119857,21.993667,-242.027870,22.119857,1255.184393,23.274913,23.123754,23.682194,1255.184393,24.429183,-242.027870,23.736385,25.732165,24.065980,23.473807,24.422730,23.550955,24.422730,22.609761,22.231970,22.139289,1255.530602,22.039438,21.992704,21.897581,1255.375790,1255.375790,4.298335,0.000998
04/08/2023,00:43:08,0.000000,43.000000,8.000000,21.988532,22.119704,21.992440,1254.963860,1254.963860,1255.184393,23.280744,23.123600,23.686953,1255.184393,24.428416,-242.027870,23.735771,25.730476,24.065213,23.478409,24.424111,23.548192,24.424111,22.607613,22.230896,22.136068,-242.027870,22.041279,21.995312,21.894207,1255.375790,1255.375790,4.311327,0.001001
04/08/2023,00:43:12,0.000000,43.000000,12.000000,21.993286,22.122311,21.994127,1254.963860,1254.963860,-242.027870,23.282739,23.125288,23.691404,23.691404,24.430719,-242.027870,23.736692,25.732319,24.065520,23.492831,24.425646,23.547578,24.425646,22.607306,22.229822,22.132540,-242.027870,22.043580,21.997306,21.892213,1255.375790,1255.375790,4.515204,0.000999
04/08/2023,00:43:17,0.000000,43.000000,17.000000,21.999113,22.124765,21.995507,1254.963860,1254.963860,1255.184393,23.287649,23.127283,23.698618,1255.184393,24.433789,-242.027870,23.738380,25.730169,24.067975,23.509555,24.434241,23.550341,24.434241,22.604391,22.228748,22.128398,-242.027870,22.047107,21.999913,21.891292,1255.375790,1255.375790,4.335345,0.000998
04/08/2023,00:43:21,0.000000,43.000000,21.000000,22.003100,22.126298,21.998268,1254.963860,1254.963860,1255.184393,23.293940,23.129125,23.704758,1255.184393,24.434557,-242.027870,23.738840,25.729401,24.071504,23.513851,24.440533,23.552951,24.440533,22.603777,22.228442,22.129012,1255.530602,22.050175,22.000220,21.892366,-242.027870,22.050175,4.476226,0.000995
04/08/2023,00:43:26,0.000000,43.000000,26.000000,22.004327,22.131820,22.002868,1254.963860,1254.963860,1255.184393,23.298697,23.131120,23.708134,1255.184393,24.435938,-242.027870,23.739147,25.724641,24.072885,23.509401,24.441454,23.554793,24.441454,22.603931,22.227981,22.125177,1255.530602,22.049562,21.998686,21.890679,-242.027870,22.049562,4.392279,0.000999
04/08/2023,00:43:30,0.000000,43.000000,30.000000,22.003560,22.141789,22.005629,-242.027870,22.141789,-242.027870,23.302994,23.134650,23.710897,23.710897,24.438702,-242.027870,23.741603,25.720188,24.073959,23.508174,24.440380,23.565540,24.440380,22.601936,22.226140,22.120575,1255.530602,22.053703,22.004054,21.893286,-242.027870,22.053703,4.531190,0.000999
04/08/2023,00:43:35,0.000000,43.000000,35.000000,22.006321,22.152525,22.009003,-242.027870,22.152525,1255.184393,23.304528,23.137873,23.708748,1255.184393,24.442540,-242.027870,23.743905,25.719727,24.075800,23.502037,24.437464,23.566154,24.437464,22.600402,22.226140,22.117047,1255.530602,22.057998,22.009422,21.896814,1255.375790,1255.375790,4.353419,0.000000
04/08/2023,00:43:39,0.000000,43.000000,39.000000,22.007854,22.161420,22.010843,-242.027870,22.161420,-242.027870,23.302994,23.138180,23.705679,23.705679,24.443154,-242.027870,23.744212,25.719574,24.074112,23.497434,24.435161,23.561702,24.435161,22.600095,22.226754,22.117660,1255.530602,22.057537,22.009269,21.901876,-242.027870,22.057537,4.318323,0.000000
04/08/2023,00:43:43,0.000000,43.000000,43.000000,22.007241,22.168935,22.014830,1254.963860,1254.963860,-242.027870,23.298851,23.137873,23.705986,23.705986,24.443000,-242.027870,23.744979,25.720034,24.074266,23.492371,24.432706,23.560167,24.432706,22.597794,22.225680,22.116433,1255.530602,22.059225,22.005435,21.906477,1255.375790,1255.375790,4.309329,0.000999
04/08/2023,00:43:48,0.000000,43.000000,48.000000,22.005401,22.172463,22.020045,1254.963860,1254.963860,-242.027870,23.297163,23.141096,23.708902,23.708902,24.442693,-242.027870,23.747435,25.718192,24.074112,23.494519,24.431478,23.558478,24.431478,22.597487,22.224452,22.125483,1255.530602,22.060145,22.001754,21.908471,-242.027870,22.060145,4.432252,0.001000
04/08/2023,00:43:52,0.000000,43.000000,52.000000,22.004634,22.177064,22.021885,-242.027870,22.177064,1255.184393,23.302533,23.140789,23.710283,1255.184393,24.443922,-242.027870,23.748202,25.712510,24.072885,23.500196,24.430250,23.564926,24.430250,22.596260,22.223378,22.128705,1255.530602,22.061372,22.000373,21.909391,-242.027870,22.061372,4.391418,0.000000
04/08/2023,00:43:56,0.000000,43.000000,56.000000,22.003560,22.181665,22.024799,1254.963860,1254.963860,1255.184393,23.312047,23.142937,23.715195,1255.184393,24.446685,-242.027870,23.750044,25.709439,24.072885,23.503878,24.430404,23.569992,24.430404,22.595340,22.222611,22.132080,1255.530602,22.057231,22.002520,21.908471,-242.027870,22.057231,4.310356,0.001000
04/08/2023,00:44:01,0.000000,44.000000,1.000000,22.005707,22.185193,22.024799,1254.963860,1254.963860,-242.027870,23.319259,23.144318,23.716269,23.716269,24.447299,-242.027870,23.751732,25.706675,24.074112,23.503571,24.430557,23.571066,24.430557,22.595646,22.223992,22.134687,1255.530602,22.054010,22.003441,21.909391,1255.375790,1255.375790,4.363322,0.001001
04/08/2023,00:44:05,0.000000,44.000000,5.000000,22.006474,22.186420,22.024032,1254.963860,1254.963860,1255.184393,23.322175,23.145086,23.718879,1255.184393,24.452672,-242.027870,23.755876,25.704832,24.075033,23.502344,24.429943,23.575518,24.429943,22.595186,22.223378,22.136221,1255.530602,22.052629,22.002367,21.909085,1255.375790,1255.375790,4.412301,0.001000
04/08/2023,00:44:10,0.000000,44.000000,10.000000,22.010308,22.189334,22.025412,-242.027870,22.189334,1255.184393,23.320947,23.146620,23.720414,1255.184393,24.455436,-242.027870,23.758792,25.703450,24.075186,23.498815,24.426260,23.573216,24.426260,22.594419,22.224452,22.137295,1255.530602,22.053089,22.003747,21.909851,-242.027870,22.053089,4.555177,0.000000
04/08/2023,00:44:14,0.000000,44.000000,14.000000,22.015062,22.189180,22.026792,-242.027870,22.189180,1255.184393,23.318031,23.151224,23.721181,1255.184393,24.457125,-242.027870,23.759867,25.700533,24.075647,23.501423,24.425032,23.573676,24.425032,22.593959,22.224913,22.142664,1255.530602,22.056310,22.007275,21.913379,-242.027870,22.056310,4.343308,0.000000
04/08/2023,00:44:18,0.000000,44.000000,18.000000,22.014602,22.184886,22.027866,1254.963860,1254.963860,1255.184393,23.315730,23.152913,23.722716,1255.184393,24.457585,-242.027870,23.760481,25.697922,24.075647,23.510168,24.426106,23.571834,24.426106,22.593959,22.224452,22.145732,1255.530602,22.058611,22.005895,21.914453,-242.027870,22.058611,4.311318,0.001007
04/08/2023,00:44:23,0.000000,44.000000,23.000000,22.013988,22.181358,22.027406,-242.027870,22.181358,1255.184393,23.316190,23.153680,23.724558,1255.184393,24.457892,-242.027870,23.761248,25.694544,24.076260,23.514771,24.429636,23.571527,24.429636,22.593652,22.224452,22.145272,1255.530602,22.054316,22.001907,21.915987,-242.027870,22.054316,4.575304,0.001001
04/08/2023,00:44:27,0.000000,44.000000,27.000000,22.011228,22.177524,22.025872,-242.027870,22.177524,1255.184393,23.313735,23.154754,23.726246,1255.184393,24.456664,-242.027870,23.762169,25.693469,24.079022,23.514158,24.431018,23.571373,24.431018,22.592118,22.223378,22.141897,1255.530602,22.049868,21.997306,21.915527,-242.027870,22.049868,4.331315,0.001000
04/08/2023,00:44:32,0.000000,44.000000,32.000000,22.011535,22.173843,22.023725,-242.027870,22.173843,1255.184393,23.310819,23.155522,23.726860,1255.184393,24.458046,-242.027870,23.762169,25.692701,24.079943,23.512623,24.432706,23.569224,24.432706,22.590277,22.222458,22.138522,1255.530602,22.049715,21.996846,21.914913,-242.027870,22.049715,4.311327,0.000999
04/08/2023,00:44:36,0.000000,44.000000,36.000000,22.013068,22.168782,22.021885,1254.963860,1254.963860,-242.027870,23.305449,23.156289,23.726707,23.726707,24.458813,-242.027870,23.764471,25.693162,24.081477,23.510015,24.433780,23.569224,24.433780,22.590891,22.221537,22.136375,1255.530602,22.051402,21.994238,21.917827,1255.375790,1255.375790,4.443382,0.000000
04/08/2023,00:44:40,0.000000,44.000000,40.000000,22.014755,22.162494,22.019278,-242.027870,22.162494,-242.027870,23.298390,23.156442,23.729777,23.729777,24.457739,-242.027870,23.764624,25.692855,24.083012,23.503725,24.432245,23.564004,24.432245,22.591044,22.221537,22.136835,-242.027870,22.053089,21.993165,21.917674,-242.027870,22.053089,4.350305,0.000000
04/08/2023,00:44:45,0.000000,44.000000,45.000000,22.015215,22.157433,22.014370,-242.027870,22.157433,1255.184393,23.292559,23.157210,23.729930,1255.184393,24.455436,-242.027870,23.764624,25.694237,24.082551,23.499889,24.431478,23.562162,24.431478,22.589663,22.218929,22.137602,1255.530602,22.052783,21.988410,21.917060,-242.027870,22.052783,4.328316,0.000000
04/08/2023,00:44:49,0.000000,44.000000,49.000000,22.013528,22.150991,22.011303,1254.963860,1254.963860,1255.184393,23.281358,23.157670,23.728395,1255.184393,24.452979,-242.027870,23.763857,25.696080,24.082091,23.493598,24.431171,23.558171,24.431171,22.589050,22.220617,22.135608,1255.530602,22.050942,21.986263,21.918441,1255.375790,1255.375790,4.504208,0.000000
04/08/2023,00:44:53,0.000000,44.000000,53.000000,22.010768,22.148077,22.009616,1254.963860,1254.963860,1255.184393,23.273225,23.156442,23.728856,1255.184393,24.451291,-242.027870,23.762936,25.696847,24.083318,23.486848,24.430097,23.555254,24.430097,22.590430,22.219236,22.136528,1255.530602,22.048948,21.985342,21.918748,1255.375790,1255.375790,4.355302,0.000999
04/08/2023,00:44:58,0.000000,44.000000,58.000000,22.013221,22.152065,22.008696,1254.963860,1254.963860,1255.184393,23.265246,23.156442,23.726553,1255.184393,24.448834,-242.027870,23.762783,25.698383,24.082705,23.483166,24.428255,23.552030,24.428255,22.589817,22.218622,22.138062,1255.530602,22.046801,21.984269,21.919361,1255.375790,1255.375790,4.352301,0.000000
04/08/2023,00:45:02,0.000000,45.000000,2.000000,22.018282,22.155899,22.007009,1254.963860,1254.963860,1255.184393,23.263252,23.157824,23.723791,1255.184393,24.446531,-242.027870,23.759406,25.701608,24.083165,23.492218,24.430250,23.548039,24.430250,22.590124,22.219236,22.145579,1255.530602,22.049715,21.985342,21.922735,-242.027870,22.049715,4.487218,0.000000
04/08/2023,00:45:07,0.000000,45.000000,7.000000,22.021656,22.156819,22.006549,1254.963860,1254.963860,1255.184393,23.261564,23.155215,23.720414,1255.184393,24.443768,-242.027870,23.761248,25.704064,24.084239,23.494519,24.431938,23.550341,24.431938,22.592732,22.221384,22.146039,1255.530602,22.055083,21.986723,21.923349,1255.375790,1255.375790,4.329317,0.000999
04/08/2023,00:45:11,0.000000,45.000000,11.000000,22.025183,22.156359,22.006089,1254.963860,1254.963860,1255.184393,23.256807,23.154908,23.718572,1255.184393,24.445150,-242.027870,23.763090,25.703911,24.085927,23.492831,24.431938,23.551570,24.431938,22.592578,22.220003,22.144505,-242.027870,22.055850,21.987029,21.922582,-242.027870,22.055850,4.571772,0.001000
04/08/2023,00:45:16,0.000000,45.000000,16.000000,22.025183,22.159273,22.005322,1254.963860,1254.963860,1255.184393,23.254045,23.155368,23.718111,1255.184393,24.446224,-242.027870,23.764471,25.703911,24.087615,23.492985,24.433320,23.553565,24.433320,22.593959,22.219543,22.144198,1255.530602,22.055083,21.989637,21.919821,1255.375790,1255.375790,4.349303,0.000998
04/08/2023,00:45:20,0.000000,45.000000,20.000000,22.027636,22.164181,22.005322,-242.027870,22.164181,-242.027870,23.249442,23.155368,23.719032,23.719032,24.447606,-242.027870,23.767387,25.704986,24.088535,23.487461,24.432092,23.556022,24.432092,22.593652,22.221230,22.148493,-242.027870,22.056157,21.992551,21.918748,1255.375790,1255.375790,4.312327,0.000000
04/08/2023,00:45:24,0.000000,45.000000,24.000000,22.029477,22.168782,22.007162,-242.027870,22.168782,-242.027870,23.242076,23.156442,23.722102,23.722102,24.445150,-242.027870,23.769689,25.706061,24.089916,23.484240,24.433780,23.556943,24.433780,22.594112,22.219696,22.155550,1255.530602,22.059071,22.000833,21.918901,1255.375790,1255.375790,4.377286,0.001000
04/08/2023,00:45:29,0.000000,45.000000,29.000000,22.031623,22.171236,22.010690,1254.963860,1254.963860,1255.184393,23.238547,23.159358,23.720414,1255.184393,24.439776,-242.027870,23.768154,25.708978,24.092525,23.484700,24.434394,23.558478,24.434394,22.593038,22.220156,22.162759,1255.530602,22.061679,22.003594,21.923042,1255.375790,1255.375790,4.603147,0.000000
04/08/2023,00:45:33,0.000000,45.000000,33.000000,22.031317,22.169549,22.014370,1254.963860,1254.963860,1255.184393,23.235632,23.158438,23.721949,1255.184393,24.437013,-242.027870,23.769382,25.710667,24.093138,23.488689,24.435775,23.555254,24.435775,22.594112,22.219850,22.162606,1255.530602,22.061372,22.001447,21.925190,-242.027870,22.061372,4.316325,0.000000
04/08/2023,00:45:38,0.000000,45.000000,38.000000,22.030243,22.168782,22.015904,-242.027870,22.168782,1255.184393,23.237933,23.159358,23.721795,1255.184393,24.431640,-242.027870,23.769689,25.710667,24.095747,23.491604,24.437310,23.555714,24.437310,22.594726,22.219082,22.163526,1255.530602,22.064440,22.000373,21.925343,1255.375790,1255.375790,4.327317,0.001002
04/08/2023,00:45:42,0.000000,45.000000,42.000000,22.027023,22.165101,22.016057,1254.963860,1254.963860,1255.184393,23.243764,23.159205,23.719800,1255.184393,24.429951,-242.027870,23.771070,25.710821,24.095287,23.492525,24.439766,23.561548,24.439766,22.595186,22.219850,22.162452,1255.530602,22.066434,22.000373,21.927797,-242.027870,22.066434,4.355299,0.001000
04/08/2023,00:45:46,0.000000,45.000000,46.000000,22.028556,22.165868,22.018971,-242.027870,22.165868,-242.027870,23.246526,23.158898,23.720874,23.720874,24.432868,-242.027870,23.775675,25.710667,24.097281,23.493598,24.438691,23.565847,24.438691,22.595186,22.220463,22.160305,1255.530602,22.070882,22.002367,21.933472,-242.027870,22.070882,4.348448,0.000000
04/08/2023,00:45:51,0.000000,45.000000,51.000000,22.035151,22.166481,22.022192,-242.027870,22.166481,1255.184393,23.250823,23.160893,23.721028,1255.184393,24.434864,-242.027870,23.777824,25.710360,24.097895,23.499429,24.436389,23.566614,24.436389,22.597487,22.221537,22.162606,-242.027870,22.077170,22.008195,21.936693,1255.375790,1255.375790,4.623133,0.000000
04/08/2023,00:45:55,0.000000,45.000000,55.000000,22.039138,22.166635,22.023112,1254.963860,1254.963860,1255.184393,23.256193,23.162274,23.721795,1255.184393,24.434403,-242.027870,23.777670,25.709439,24.097895,23.502037,24.435775,23.566461,24.435775,22.599175,22.222151,22.159998,1255.530602,22.081465,22.012030,21.938380,1255.375790,1255.375790,4.308331,0.000000
04/08/2023,00:45:59,0.000000,45.000000,59.000000,22.041285,22.170316,22.024799,1254.963860,1254.963860,1255.184393,23.262331,23.163502,23.723023,1255.184393,24.436552,-242.027870,23.775982,25.706675,24.097128,23.501730,24.433166,23.566768,24.433166,22.599942,22.222458,22.156470,1255.530602,22.081772,22.017398,21.938380,-242.027870,22.081772,4.331316,0.000998
04/08/2023,00:46:04,0.000000,46.000000,4.000000,22.044658,22.172156,22.028019,1254.963860,1254.963860,1255.184393,23.263558,23.162274,23.720567,1255.184393,24.435478,-242.027870,23.775061,25.704832,24.098509,23.498968,24.429943,23.565693,24.429943,22.601016,22.223072,22.154476,-242.027870,22.083152,22.017705,21.936693,-242.027870,22.083152,4.420463,0.000000
04/08/2023,00:46:08,0.000000,46.000000,8.000000,22.047265,22.177678,22.032313,1254.963860,1254.963860,1255.184393,23.264172,23.164116,23.718572,1255.184393,24.434710,-242.027870,23.774140,25.703757,24.095133,23.499582,24.426874,23.567075,24.426874,22.601783,22.224299,22.159231,-242.027870,22.086987,22.016785,21.934393,1255.375790,1255.375790,4.405410,0.000994
04/08/2023,00:46:13,0.000000,46.000000,13.000000,22.050792,22.186113,22.034767,1254.963860,1254.963860,1255.184393,23.269543,23.165651,23.718572,1255.184393,24.432561,-242.027870,23.771991,25.703143,24.095287,23.505566,24.426106,23.561088,24.426106,22.603777,22.225373,22.170122,1255.530602,22.090361,22.015864,21.932399,-242.027870,22.090361,4.529192,0.000000
04/08/2023,00:46:17,0.000000,46.000000,17.000000,22.052633,22.188720,22.040441,1254.963860,1254.963860,-242.027870,23.273532,23.166111,23.716116,23.716116,24.431486,-242.027870,23.769843,25.706828,24.094826,23.512316,24.425032,23.559859,24.425032,22.604698,22.225373,22.175491,1255.530602,22.092509,22.015251,21.929638,-242.027870,22.092509,4.447270,0.000000
04/08/2023,00:46:22,0.000000,46.000000,22.000000,22.053093,22.191634,22.042588,-242.027870,22.191634,1255.184393,23.279824,23.165651,23.714121,1255.184393,24.430565,-242.027870,23.768768,25.706982,24.093445,23.512930,24.423958,23.561395,24.423958,22.608226,22.225680,22.180707,-242.027870,22.092815,22.011110,21.931325,1255.375790,1255.375790,4.569167,0.000000
